source_record_key,source_id,source_row_number,review_text_raw,review_text_normalized_match,customer_rating,category_raw,category_normalized,canonical_category_family,category_mapping_status,product_name_raw,product_id_raw,shop_id_raw,sold_raw,sold_numeric_value,sold_value_semantics,sold_parse_status,sold_missing_flag,product_url_raw,cross_source_exact_overlap_flag,cross_source_normalized_overlap_flag
ace0f0c90150bb5fdc9372e83275d9eb2341bab6cd2f556321d4ccd93a61fce4,SRC_TOKOPEDIA_REVIEWS_2019,1912,"Mantap, sesuai Etalase, recomend..",mantap sesuai etalase recomend,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
f32a9f2a6b891b45f0d05b5ee1d2db5b5dcd6c6390197963f7292971b007ea5b,SRC_TOKOPEDIA_REVIEWS_2019,1913,Sesuai dengan deskripsi. Respon seller sangat cepat. Recommended. Good seller,sesuai dengan deskripsi respon seller sangat cepat recommended good seller,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
faac16c194a52874aa29e09a1e1006619027fb20e94367a3c32c3d75d9c9c50f,SRC_TOKOPEDIA_REVIEWS_2019,1914,"Barangnya oke, sesuai deskripsi...",barangnya oke sesuai deskripsi,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
21eb68197ee40cd8a6f792d2a12bd8982feb45f5afb1583b22f618f56cef0eca,SRC_TOKOPEDIA_REVIEWS_2019,1915,"Barang size standar indo. no.44 pas banget di kaki tanpa kaos kaki, pengiriman super cepat hanya sehari,padahal reguler. Ok",barang size standar indo no44 pas banget di kaki tanpa kaos kaki pengiriman super cepat hanya seharipadahal reguler ok,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
5df9a8cfd78d42b7781e8c9141a588ad3aca80ef66bbc2245a9194aafdd99349,SRC_TOKOPEDIA_REVIEWS_2019,1916,"Kualitas sesuai dengan harga, lumayan lah bagus barangnya",kualitas sesuai dengan harga lumayan lah bagus barangnya,4,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
428a690fcbb3cf70a52396ee560e88d6742f860c098e97680cf026919e72f063,SRC_TOKOPEDIA_REVIEWS_2019,1917,"Produk bagus, pelayan baik",produk bagus pelayan baik,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
c9311917bcf4564bbc1e32635810314f9333a7734c25be0b27e68b30edfea6de,SRC_TOKOPEDIA_REVIEWS_2019,1918,Let the stars talk.. Fast.. Kualitas sesuai harga,let the stars talk fast kualitas sesuai harga,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
0c5d3f3c55e0d2ac13c8444c88eadc22c45c5130fb5e5782a424a32123047f69,SRC_TOKOPEDIA_REVIEWS_2019,1919,Mantap sesuai gambar💪💪,mantap sesuai gambar,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
38f41b2c24e1969b42c270aa6b056ce5401ed864a1919b1620dda92540def4b9,SRC_TOKOPEDIA_REVIEWS_2019,1920,"Ukuran sepatu pas, seller yang responsif, dan recommended seller",ukuran sepatu pas seller yang responsif dan recommended seller,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
01e589d5ec066760c56f58ba517275692db01bfe0b5864f54055387742d81e02,SRC_TOKOPEDIA_REVIEWS_2019,1921,"Barang bagus....hanya sz 44 nya kecil, deskripsi ukuran sebaiknya dicantumkan.Terima kasih.",barang bagushanya sz 44 nya kecil deskripsi ukuran sebaiknya dicantumkanterima kasih,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
dd5ca803c5c362950a52bf374ca3abe8b6345cbf209fed84c4ac0f8ab400fb22,SRC_TOKOPEDIA_REVIEWS_2019,1922,Secara style nilai 4. Tp dgn harga segini gw bisa dpt di payless dgn quality yg jauh lebih baik meskipun style kalah. Untuk standar size jg kekecilan. Sepatu kiri tdk sama dgn yg kanan jahitan karet  lebih kecil yg kiri shg bikin kurang nyaman dipake. So quality gw rate 2. Overall nilai 3.,secara style nilai 4 tp dgn harga segini gw bisa dpt di payless dgn quality yg jauh lebih baik meskipun style kalah untuk standar size jg kekecilan sepatu kiri tdk sama dgn yg kanan jahitan karet lebih kecil yg kiri shg bikin kurang nyaman dipake so quality gw rate 2 overall nilai 3,3,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
48bf0cfbc7cbc5b4d69408cdda05114773f3ecd624e34f2cb194054ad57ed02b,SRC_TOKOPEDIA_REVIEWS_2019,1923,"Mantap, harga murah tapi kualitas ga murahan",mantap harga murah tapi kualitas ga murahan,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
202ff5966a8a6e35e5c0a4d9167bc511ab9c4517316d8e21d98074616bc8b149,SRC_TOKOPEDIA_REVIEWS_2019,1924,Mantap recommended bgt bonus kaos kaki,mantap recommended bgt bonus kaos kaki,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
adddc071a79fa29bf3d446b9cd85a6830733dc06a09c6cfd2926266193d8f015,SRC_TOKOPEDIA_REVIEWS_2019,1925,...........................................................................,,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
deac99fe6f1f17064e2bb60e390ff811acb5ebf766ff17aa58ef52d46ff6735d,SRC_TOKOPEDIA_REVIEWS_2019,1926,Barang sudah saya terima dengan baik... bagus good recomended bgt.,barang sudah saya terima dengan baik bagus good recomended bgt,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
477afe39271786bd1e9a8fedcd8176636e9a08eb9255ad8b0092b40bb9661ed8,SRC_TOKOPEDIA_REVIEWS_2019,1927,"Barang sesuai ekspetasi ,bonus kaos kaki lagi ,thanks.",barang sesuai ekspetasi bonus kaos kaki lagi thanks,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
daabc8975b0032a0ff63dc63ca8a34eaf9d50c93683b95c5ad3ce81dffa87720,SRC_TOKOPEDIA_REVIEWS_2019,1928,Sesuai sih dgn harga tp ukuran 42 nya terlalu kecil..,sesuai sih dgn harga tp ukuran 42 nya terlalu kecil,4,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
5d7d6f5d679ab4f68cba2017fd388954fdede925ee7cd09f59442c759c4639bf,SRC_TOKOPEDIA_REVIEWS_2019,1929,Produk sesuai harga ...uk lebih kecil dari SNI....pengiriman cepat mantab,produk sesuai harga uk lebih kecil dari snipengiriman cepat mantab,3,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
88df85295254d00734825bc4b0ebd1a80715c506e380a1775023c965c6cf9959,SRC_TOKOPEDIA_REVIEWS_2019,1930,"Mantap packing bagus dan rapi sesuai pesanan,  sepatu nya pas &amp; nyaman",mantap packing bagus dan rapi sesuai pesanan sepatu nya pas nyaman,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
fa80d0e6053b8453ac56ff79ae560e1b040f24c934f065fb79a9aa938285f427,SRC_TOKOPEDIA_REVIEWS_2019,1931,Produk bagus dan stylis,produk bagus dan stylis,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
6571acee58f7bd55feb527313658f47aabbb77a9b0da752dee530c85a033a4af,SRC_TOKOPEDIA_REVIEWS_2019,1932,"Puas, dapet free kaos kaki.",puas dapet free kaos kaki,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
b5a87729c125d46a752a7f57d999282784bf0693d759a7931af7d12044f999a3,SRC_TOKOPEDIA_REVIEWS_2019,1933,cuma kurir pengirimannyaa harus di tingkatkan lagi. bikin kecewa.,cuma kurir pengirimannyaa harus di tingkatkan lagi bikin kecewa,3,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
4096af9f8931e1b77ed4b9774085bd81f88948878c71a2a35cbe89b761288685,SRC_TOKOPEDIA_REVIEWS_2019,1934,Makasih loh barang sesuai pesanan dan apik sekali dalam pengemasan nya dapet free kaos kaki pula makasih rekomend banget deh,makasih loh barang sesuai pesanan dan apik sekali dalam pengemasan nya dapet free kaos kaki pula makasih rekomend banget deh,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
abacb0e64ffdb0576c0cb70e162b8b519d623fbd807b1e987028b4868be94e9a,SRC_TOKOPEDIA_REVIEWS_2019,1935,"Sesuai gambar, pengiriman cepat",sesuai gambar pengiriman cepat,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
0fcd2367eb9284db0d50b0b1ed6b690df0cd97cc9cb0f07452dd2dea81ddb46f,SRC_TOKOPEDIA_REVIEWS_2019,1936,"Mantap sesuai pesanan , 👍👍",mantap sesuai pesanan ,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
9ac852e9e2d411d634d264a1d95c99e799d9c424f18ef01367a29d5a6b5c70eb,SRC_TOKOPEDIA_REVIEWS_2019,1937,Barang melebihi ekspetasi...dpt bonus kaos kaki jg....order lg ahhh,barang melebihi ekspetasidpt bonus kaos kaki jgorder lg ahhh,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
e9822cfbfc0056d53887b648db8190f6cef7995410b6469176eec166add234cf,SRC_TOKOPEDIA_REVIEWS_2019,1938,"Sesuai gambar, mudah2an awet",sesuai gambar mudah2an awet,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
3c07c0fc60430cec4162844f81cb1dfe1df3d7e3d63af1567e3d03a746269f73,SRC_TOKOPEDIA_REVIEWS_2019,1939,Pesanannya sudah sampai... saya sangat puas... 😎,pesanannya sudah sampai saya sangat puas ,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
88441f58c9899ad185197f52b321c461f914af0f4f4a52544aae5f60f4369ae6,SRC_TOKOPEDIA_REVIEWS_2019,1940,"Meski dari jauh, pengiriman cepat
Harga murah, kualitas ajibbb",meski dari jauh pengiriman cepat harga murah kualitas ajibbb,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
e71068e024f629438e78e64be2b61d43d50a2b51fc68aebc89ec293cc70aa9f3,SRC_TOKOPEDIA_REVIEWS_2019,1941,"Ok mantap,maju terus buat toko ini",ok mantapmaju terus buat toko ini,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
23fee31265bed15042209ef172be814ca8ab30be4d80063bb31729f68666524a,SRC_TOKOPEDIA_REVIEWS_2019,1942,"Mantab pas di kaki nyaman..
saran buat pembeli. Biar gak kekecilan tambah 1 size. Misal uk kaki 41 beli aja yang uk 42.",mantab pas di kaki nyaman saran buat pembeli biar gak kekecilan tambah 1 size misal uk kaki 41 beli aja yang uk 42,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
f1ae00fe8b48cf903b2da9168f9c099ba4645961b9e6b8b017ff33e8481986e3,SRC_TOKOPEDIA_REVIEWS_2019,1943,Produk bagus sesuai dgn harga.,produk bagus sesuai dgn harga,4,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
5e6758cddf7e56c56382247ea1ecea77caa7a52405a569ebeb051b9f6be24a01,SRC_TOKOPEDIA_REVIEWS_2019,1944,Sepatunya enteng dan nyaman di kaki,sepatunya enteng dan nyaman di kaki,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
78fee3fc230269d86dc53745ce094617af497c0141a6b9acb44a7001a6d2d7b8,SRC_TOKOPEDIA_REVIEWS_2019,1945,Kualitasnya bagus dan nyaman di kaki,kualitasnya bagus dan nyaman di kaki,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
5005fd2e8a9e1ea2b57d54ffe53dec85aa87aead21d7aab89e5f48a828923622,SRC_TOKOPEDIA_REVIEWS_2019,1946,Brg sdh saya terima cuma agak lama pengirimannya sampai,brg sdh saya terima cuma agak lama pengirimannya sampai,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
85ebc7cc395688add90f138b98551657cae55872601be4c6f0c2b4869d607fa1,SRC_TOKOPEDIA_REVIEWS_2019,1947,barang nya mantap good pokonya lumayan sepatunya bisa buat main sama pacar wkwk,barang nya mantap good pokonya lumayan sepatunya bisa buat main sama pacar wkwk,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
0017c3ee704d0fca6a50a1a4daaca937e3afe8ceea5c881611ddf6330ff54a23,SRC_TOKOPEDIA_REVIEWS_2019,1948,"Sesuai gambar harga ok, cuma utk yg beli nanti klw biasa pake sepatu untuk lebihkan 1 no, harusnya 43 nich Krn size pakai 42 pas aja, overall keren dan bahan lentur",sesuai gambar harga ok cuma utk yg beli nanti klw biasa pake sepatu untuk lebihkan 1 no harusnya 43 nich krn size pakai 42 pas aja overall keren dan bahan lentur,5,fashion,fashion,Fashion,EXACT,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,4110530,167,167.0,EXACT,EXACT,False,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga,False,False
a8cf9551ee0bb96d0a117c47e99328cde885e7371feeeb7ba720ba22e687ae3a,SRC_TOKOPEDIA_REVIEWS_2019,1949,"Barang sesuai deskripsi, namun proses pengiriman lambat (order hari sabtu, dikirim hari senin), kurir on time, thanks.",barang sesuai deskripsi namun proses pengiriman lambat order hari sabtu dikirim hari senin kurir on time thanks,4,fashion,fashion,Fashion,EXACT,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,2008599,6,6.0,EXACT,EXACT,False,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon,False,False
1b4335f1e03bd3353ed96502abedd3c8a9c3f783841cdec4ae08cfb0ee6fc38c,SRC_TOKOPEDIA_REVIEWS_2019,1950,Barangnya udah sampe gan. Mantap pas pisan hatur nuhun,barangnya udah sampe gan mantap pas pisan hatur nuhun,5,fashion,fashion,Fashion,EXACT,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,2008599,6,6.0,EXACT,EXACT,False,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon,False,False
efe00724ce6c6434d388140331240ada3ddadb8ac41307cf51f6469527e03b5e,SRC_TOKOPEDIA_REVIEWS_2019,1951,"good seller, fast respon dan produknya sesuai digambar cuman packingnya kurang rapih jadi pada penyok kardusnya",good seller fast respon dan produknya sesuai digambar cuman packingnya kurang rapih jadi pada penyok kardusnya,4,fashion,fashion,Fashion,EXACT,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,2008599,6,6.0,EXACT,EXACT,False,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon,False,False
7d0820fbefab275f73da7ea90a81b905fb1166798f55e633606a8cb590e0a8b5,SRC_TOKOPEDIA_REVIEWS_2019,1952,"Barangnya mantap, maju terus untuk brand lokal..jaga mutu dan kualitas produknya",barangnya mantap maju terus untuk brand lokaljaga mutu dan kualitas produknya,5,fashion,fashion,Fashion,EXACT,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,2008599,6,6.0,EXACT,EXACT,False,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon,False,False
df639251c9353d36d942439b58a49750c09d14b32a015d09eaed2bd298eb5c7e,SRC_TOKOPEDIA_REVIEWS_2019,1953,"Barang bagus sesuai ekspektasi. kardusnya doang rusak, tapi sepatu aman.
Recommended 👌",barang bagus sesuai ekspektasi kardusnya doang rusak tapi sepatu aman recommended ,5,fashion,fashion,Fashion,EXACT,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,2008599,6,6.0,EXACT,EXACT,False,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon,False,False
a7ca8db2e813fed4d1b900d3a9b09f425c9bac55fef326b049f806f780403f74,SRC_TOKOPEDIA_REVIEWS_2019,1954,"Terima Kasih. 🙏😊 
Barang mantapp Ane suka.",terima kasih barang mantapp ane suka,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
d5138e99b2af4b5d79588c63c76f701ee3aa61269328e608d6a73c961b713cbe,SRC_TOKOPEDIA_REVIEWS_2019,1955,Mantap boss dari kulit apa bahan ny bos,mantap boss dari kulit apa bahan ny bos,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
e42da80348acbf2fa01cc3e7b48d6843f46d71bda57d8b58537a1bae85469f16,SRC_TOKOPEDIA_REVIEWS_2019,1956,"Bagus, rapih pengiriman cepat. Makasih",bagus rapih pengiriman cepat makasih,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
056d1080368d2f14b3b0785fbf4ee6c7cf18f219e5bd6d6c277b23d3e9c3c38e,SRC_TOKOPEDIA_REVIEWS_2019,1957,"QC barang bagus,semuanya bagus, pengiriman cepat. Good job. Terima kasih.",qc barang bagussemuanya bagus pengiriman cepat good job terima kasih,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
5d45092dbd8bb15eeb896fc41ff06838032b3f65253f4370c830f3a0fd42c8f8,SRC_TOKOPEDIA_REVIEWS_2019,1958,Proses  cepat paking rapi,proses cepat paking rapi,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
73f41023ca19832a464629e7152df21bb033292bafbe344bab26c08ebf8769b8,SRC_TOKOPEDIA_REVIEWS_2019,1959,Kualitas oke padahal murah banget lho,kualitas oke padahal murah banget lho,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
edca1518ecc3a47b5440b4853fe1b0a6c25d37b309cc506fa19489ec724c329d,SRC_TOKOPEDIA_REVIEWS_2019,1960,sesuai dengan deskripsi.......,sesuai dengan deskripsi,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
5824782fb1e50f778a1a3f7af72930d8cfd0b82e831988f29d0561a03be1f800,SRC_TOKOPEDIA_REVIEWS_2019,1961,"Packing rapih, Barang sesuai dgn pesanan. Barangnya Top abisss. Puas banget",packing rapih barang sesuai dgn pesanan barangnya top abisss puas banget,5,fashion,fashion,Fashion,EXACT,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,1983138,27,27.0,EXACT,EXACT,False,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria,False,False
